ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCO,27075,BAHÍA SOLANO (MUTIS),27075001,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2022,5,164833,68266,344.26,Lunes,05/03/2022 08:00:00 PM,23.87
27,CHOCO,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2022,5,173706,73275,324.48,Lunes,05/30/2022 07:15:00 PM,23.93
27,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2022,5,10591,5672,60.8,Miércoles,05/16/2022 07:00:00 PM,8.2
27,CHOCO,27075,BAHÍA SOLANO (MUTIS),27075001,MUTIS (BAHÍA SOLANO (MUTIS) - CHOCO),2022,5,714719,260059,1380.28,Lunes,05/25/2022 07:15:00 PM,23.88
27,CHOCO,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCO),2022,5,257578,105758,508.64,Viernes,05/27/2022 07:00:00 PM,23.6
27,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,5,6763,6146,35.2,Lunes,05/16/2022 07:00:00 PM,7.82
27,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,5,218269,100015,469.92,Miércoles,05/11/2022 07:00:00 PM,22.23
27,CHOCO,27495,NUQUÍ,27495000,PUERTO JAGUA (NUQUÍ - CHOCO),2022,5,847,420,4.66,Miércoles,05/25/2022 07:30:00 PM,7.92
27,CHOCO,27006,ACANDÍ,27006000,SAN FRANCISCO (ACANDÍ - CHOCO),2022,5,2590,1089,31.78,Martes,05/24/2022 08:45:00 PM,3.58
27,CHOCO,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCO),2022,5,6141,2262,54.48,Lunes,05/09/2022 07:30:00 PM,5.5
27,CHOCO,27800,UNGUÍA,27800001,TITUMATE (UNGUÍA - CHOCO),2022,5,17922,4439,104.02,Domingo,05/01/2022 07:15:00 PM,8.17
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCO),2022,5,895,240,7.95,Jueves,05/19/2022 06:30:00 PM,5.02
27,CHOCO,27800,UNGUÍA,27800001,UNGUÍA (UNGUÍA - CHOCO),2022,5,430371,143541,902.35,Jueves,05/12/2022 09:15:00 PM,22.4
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2022,5,67155,18386,181.57,Martes,05/03/2022 06:45:00 PM,16.32
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2022,5,1920999,645033,3836.8,Martes,05/03/2022 02:30:00 PM,24
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,5,90318,31378,206.36,Jueves,05/12/2022 07:15:00 PM,19.33
44,LA GUAJIRA,44847,URIBÍA,44847012,NAZARETH (URIBÍA - LA GUAJIRA),2022,5,45811,0,189.74,Miércoles,05/18/2022 07:15:00 PM,12.1
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2022,5,76093,26666,172.93,Sábado,05/21/2022 08:00:00 PM,21.15
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2022,5,672,185,11.92,Martes,05/31/2022 07:15:00 PM,2.38
52,NARIÑO,52390,LA TOLA,52390005,AMARALES (LA TOLA - NARIÑO),2022,5,7231,3115,43.3,Jueves,05/26/2022 07:00:00 PM,7.33
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2022,5,20063,7394,100.8,Martes,05/24/2022 06:45:00 PM,7.92
52,NARIÑO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2022,5,7885,2500,55.2,Martes,05/31/2022 07:30:00 PM,6.1
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2022,5,3073,671,11.98,Jueves,05/26/2022 11:15:00 AM,10.82
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,5,3063,4831,21.95,Jueves,05/26/2022 07:30:00 PM,5.35
52,NARIÑO,52390,LA TOLA,52390005,LA VIGÍA (LA TOLA - NARIÑO),2022,5,6234,2416,31.48,Domingo,05/08/2022 12:15:00 PM,8.5
52,NARIÑO,52250,EL CHARCO,52250023,LAS MERCEDES (EL CHARCO - NARIÑO),2022,5,1836,589,12.86,Jueves,05/26/2022 08:45:00 PM,5.72
52,NARIÑO,52390,LA TOLA,52390005,MULATOS (LA TOLA - NARIÑO),2022,5,4427,2217,35.97,Lunes,05/16/2022 05:30:00 PM,6.32
52,NARIÑO,52250,EL CHARCO,52250023,SAN JOSÉ (EL CHARCO - NARIÑO),2022,5,14134,3676,80,Martes,05/17/2022 05:45:00 PM,8.63
52,NARIÑO,52835,TUMACO,52835055,SAN JUAN COSTA (TUMACO - NARIÑO),2022,5,20640,7946,121.6,Martes,05/03/2022 06:45:00 PM,7.87
52,NARIÑO,52390,LA TOLA,52390005,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2022,5,3961,1232,28.19,Martes,05/17/2022 06:45:00 PM,6.02
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2022,5,4682,2405,28.51,Sábado,05/21/2022 08:00:00 PM,6.83
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,5,3048,1160,14.28,Jueves,05/26/2022 07:15:00 PM,9.07
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,5,3728,1627,25.6,Domingo,05/22/2022 07:00:00 PM,6.25
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,5,982942,318175,1951.49,Martes,05/03/2022 03:00:00 PM,23.98
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,5,81388,28005,213.84,Domingo,05/01/2022 08:30:00 PM,15.63
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,5,6098,2552,33.63,Viernes,05/27/2022 11:45:00 AM,8
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2022,5,28056,8460,96.54,Miércoles,05/11/2022 06:00:00 PM,12.45
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2022,5,1353815,391911,2795.89,Miércoles,05/04/2022 12:00:00 PM,24
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2022,5,33234,9974,126.46,Miércoles,05/11/2022 06:30:00 PM,11.22
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,5,24622,9578,120.38,Miércoles,05/04/2022 12:30:00 PM,8.6
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2022,5,324080,137209,700.48,Martes,05/03/2022 03:00:00 PM,23.93
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,5,353229,137702,711.51,Miércoles,05/04/2022 06:30:00 PM,23.97
99,VICHADA,99001,PUERTO CARREÑO,99001002,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,5,2447966,827054,4837.36,Miércoles,05/04/2022 02:15:00 PM,23.97
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2022,5,144726,73964,363.5,Miércoles,05/04/2022 06:30:00 PM,18.4
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2022,6,3575767,1065568,7233.6,Jueves,06/23/2022 02:30:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2022,6,104812,36619,224.2,Jueves,06/30/2022 06:45:00 PM,23.95
91,AMAZONAS,91798,TARAPACÁ,91798000,TARAPACÁ (TARAPACÁ - AMAZONAS),2022,6,22160,10472,89,Martes,06/21/2022 02:45:00 PM,10.43
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2022,6,4622,545,41.6,Martes,06/21/2022 05:15:00 PM,6.45
88,ARCHIPIÉLAGO DE SAN ANDRÉS,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS),2022,6,1056205,261734,1983.3,Miércoles,06/29/2022 09:15:00 PM,24
88,ARCHIPIÉLAGO DE SAN ANDRÉS,88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2022,6,16330600,4428871,29697.1,Miércoles,06/08/2022 03:30:00 PM,24
13,BOLÍVAR,13001,CARTAGENA,13001037,ISLA FUERTE (CARTAGENA - BOLÍVAR),2022,6,52039,24778,179.3,Jueves,06/23/2022 11:00:00 PM,12.68
13,BOLÍVAR,13001,CARTAGENA,13001037,ISLA MÚCURA (CARTAGENA - BOLÍVAR),2022,6,6662,2473,23.7,Jueves,06/23/2022 10:00:00 PM,13.98
13,BOLÍVAR,13001,CARTAGENA,13001037,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR),2022,6,12585,3947,38.4,Miércoles,06/29/2022 09:30:00 PM,13.73
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,6,13567,4441,41.8,Lunes,06/27/2022 07:30:00 PM,18.15
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,6,5878,2779,37.9,Domingo,06/05/2022 10:30:00 AM,6.63
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,6,16113,8181,87.8,Viernes,06/03/2022 06:45:00 PM,8.07
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,SANTA FE DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,6,3731,1864,41.6,Jueves,06/09/2022 06:45:00 PM,4.27
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2022,6,13194,7595,94.2,Martes,06/28/2022 06:30:00 PM,6.2
19,CAUCA,19809,TIMBIQUÍ,19809003,CHACÓN (TIMBIQUÍ - CAUCA),2022,6,4233,1293,27.9,Jueves,06/09/2022 07:15:00 PM,6.4
19,CAUCA,19809,TIMBIQUÍ,19809003,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2022,6,2433,916,26.1,Sábado,06/11/2022 07:00:00 PM,3.87
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2022,6,6034,4499,31.7,Martes,06/07/2022 07:30:00 PM,7.7
19,CAUCA,19418,LÓPEZ (MICAY),19418038,ISLA DE GALLO (LÓPEZ (MICAY) - CAUCA),2022,6,3459,1632,21.9,Viernes,06/10/2022 06:15:00 PM,6.78
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2022,6,7833,3788,35,Miércoles,06/01/2022 07:30:00 PM,9.82
19,CAUCA,19809,TIMBIQUÍ,19809003,LOS BRAZOS (TIMBIQUÍ - CAUCA),2022,6,7685,1580,41,Miércoles,06/01/2022 06:00:00 PM,7.43
19,CAUCA,19418,LÓPEZ (MICAY),19418038,NOANAMITO (LÓPEZ (MICAY) - CAUCA),2022,6,6867,2021,44,Miércoles,06/01/2022 06:30:00 PM,6.62
19,CAUCA,19809,TIMBIQUÍ,19809003,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2022,6,27313,13763,169.1,Miércoles,06/08/2022 07:30:00 PM,6.45
19,CAUCA,19418,LÓPEZ (MICAY),19418038,SAN ANTONIO DE CHUARÉ (LÓPEZ (MICAY) - CAUCA),2022,6,8248,2683,59.7,Jueves,06/09/2022 07:00:00 PM,7.8
19,CAUCA,19318,GUAPI,19318008,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2022,6,11513,5520,49,Miércoles,06/08/2022 07:45:00 PM,9.55
19,CAUCA,19809,TIMBIQUÍ,19809003,SANTA MARÍA (TIMBIQUÍ - CAUCA),2022,6,12224,5201,70.1,Miércoles,06/08/2022 06:45:00 PM,7.38
19,CAUCA,19809,TIMBIQUÍ,19809003,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2022,6,3959,2173,25,Sábado,06/04/2022 07:30:00 PM,6.73
19,CAUCA,19418,LÓPEZ (MICAY),19418038,ZARAGOZA (LÓPEZ (MICAY) - CAUCA),2022,6,4981,1880,47.4,Sábado,06/11/2022 06:45:00 PM,4.38
27,CHOCO,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCO),2022,6,19962,8206,90.9,Viernes,06/10/2022 08:30:00 PM,10.03
27,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2022,6,94094,27441,226.9,Viernes,06/03/2022 07:45:00 PM,17.7
27,CHOCO,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCO),2022,6,14249,7518,56,Miércoles,06/22/2022 07:30:00 PM,12.03
27,CHOCO,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ (ALTO BAUDÓ (PIE DE PATO) - CHOCO),2022,6,43555,14905,108.3,Sábado,06/04/2022 11:45:00 AM,24
27,CHOCO,27495,NUQUÍ,27495000,COMUNIDAD INDÍGENA DE PANGUÍ - (EL YUCAL) (NUQUÍ - CHOCO),2022,6,7868,1762,11.4,Jueves,06/02/2022 06:15:00 PM,23.8
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCO),2022,6,3078,946,20.1,Miércoles,06/08/2022 07:00:00 PM,6.23
27,CHOCO,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2022,6,66925,23714,150,Viernes,06/03/2022 07:30:00 PM,23.68
27,CHOCO,27075,BAHÍA SOLANO (MUTIS),27075001,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2022,6,154438,63802,326.3,Miércoles,06/29/2022 07:30:00 PM,23.85
27,CHOCO,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2022,6,156651,68498,286.6,Miércoles,06/15/2022 07:30:00 PM,23.87
27,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2022,6,10777,5754,57.6,Lunes,06/06/2022 07:15:00 PM,8.8
27,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCO),2022,6,8914,2289,60.8,Sábado,06/04/2022 06:45:00 PM,6
27,CHOCO,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCO),2022,6,242342,95501,484,Sábado,06/04/2022 08:00:00 PM,23.93
27,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,6,5760,4579,35.2,Martes,06/07/2022 06:30:00 PM,6.75
27,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,6,207574,94136,492.6,Miércoles,06/08/2022 07:00:00 PM,22.77
27,CHOCO,27495,NUQUÍ,27495000,PUERTO JAGUA (NUQUÍ - CHOCO),2022,6,742,379,4.8,Jueves,06/30/2022 07:15:00 PM,6.68
27,CHOCO,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCO),2022,6,5703,2049,50.4,Sábado,06/25/2022 12:30:00 PM,5.27
27,CHOCO,27800,UNGUÍA,27800001,TITUMATE (UNGUÍA - CHOCO),2022,6,16907,4374,89.8,Viernes,06/17/2022 07:00:00 PM,8.85
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCO),2022,6,984,235,7.5,Miércoles,06/01/2022 07:15:00 PM,5.58
27,CHOCO,27800,UNGUÍA,27800001,UNGUÍA (UNGUÍA - CHOCO),2022,6,391559,133588,867.5,Viernes,06/03/2022 08:30:00 PM,22.35
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2022,6,63193,17154,187.6,Miércoles,06/29/2022 06:30:00 PM,16.33
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2022,6,1777295,595336,3563.1,Jueves,06/09/2022 03:00:00 PM,24
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,6,83248,29949,208.1,Jueves,06/02/2022 07:00:00 PM,19.22
44,LA GUAJIRA,44847,URIBÍA,44847012,NAZARETH (URIBÍA - LA GUAJIRA),2022,6,44110,11665,190.1,Lunes,06/13/2022 08:00:00 PM,11.83
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2022,6,84901,28344,173.2,Domingo,06/26/2022 08:00:00 AM,22.05
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2022,6,2158,610,12.2,Sábado,06/11/2022 04:45:00 PM,7.87
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2022,6,18800,6784,96,Viernes,06/03/2022 06:45:00 PM,8
52,NARIÑO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2022,6,7273,2379,57.6,Viernes,06/03/2022 07:15:00 PM,5.88
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2022,6,2819,657,19.1,Martes,06/07/2022 06:00:00 PM,6.57
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2022,6,2602,600,12.3,Viernes,06/17/2022 06:15:00 PM,8.38
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,6,1875,3026,22.4,Miércoles,06/08/2022 07:00:00 PM,3.58
52,NARIÑO,52390,LA TOLA,52390005,LA VIGÍA (LA TOLA - NARIÑO),2022,6,6007,2323,31.7,Jueves,06/30/2022 12:15:00 PM,8.5
52,NARIÑO,52390,LA TOLA,52390005,MULATOS (LA TOLA - NARIÑO),2022,6,3981,2012,35.5,Viernes,06/03/2022 06:30:00 PM,5.98
52,NARIÑO,52250,EL CHARCO,52250023,SAN JOSÉ (EL CHARCO - NARIÑO),2022,6,10776,3662,56,Miércoles,06/01/2022 07:00:00 PM,7.92
52,NARIÑO,52835,TUMACO,52835055,SAN JUAN COSTA (TUMACO - NARIÑO),2022,6,23053,9220,115.2,Lunes,06/20/2022 07:15:00 PM,8.97
52,NARIÑO,52390,LA TOLA,52390005,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2022,6,1966,491,23.7,Jueves,06/02/2022 07:00:00 PM,3.98
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2022,6,4341,2312,29.9,Jueves,06/16/2022 06:00:00 PM,6.75
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,6,3022,1516,14.8,Sábado,06/04/2022 12:45:00 PM,9.02
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,6,3814,1751,25.6,Viernes,06/03/2022 07:00:00 PM,6.47
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,6,925729,297857,1939.3,Viernes,06/10/2022 02:45:00 PM,23.87
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,6,81787,27791,208.4,Jueves,06/23/2022 07:45:00 PM,16.52
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,6,6358,2623,31.5,Sábado,06/18/2022 11:45:00 AM,8.42
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2022,6,26887,7778,94.4,Viernes,06/17/2022 06:45:00 PM,12.22
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2022,6,1253851,363471,2645.3,Lunes,06/06/2022 12:00:00 PM,24
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2022,6,31514,9744,128.3,Miércoles,06/15/2022 07:00:00 PM,11.1
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,6,22785,9026,114.6,Miércoles,06/22/2022 07:00:00 PM,8.6
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2022,6,297085,127405,626.6,Martes,06/07/2022 01:45:00 PM,23.9
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,6,317589,125767,632.2,Martes,06/21/2022 06:45:00 PM,23.97
99,VICHADA,99001,PUERTO CARREÑO,99001002,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,6,2219308,773785,4629.7,Viernes,06/10/2022 02:15:00 PM,23.97
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2022,6,134535,68879,334,Miércoles,06/22/2022 06:30:00 PM,18.45
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2022,7,3872011,1154631,7059.86,Viernes,07/01/2022 03:15:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2022,7,113898,40781.62,233.73,Martes,07/12/2022 07:15:00 PM,23.97
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACA (TARAPACA - AMAZONAS),2022,7,24254,10571.1,90.29,Martes,07/12/2022 02:00:00 PM,10.45
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,5873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2022,7,3567,393.35,35.81,Lunes,07/11/2022 09:00:00 PM,4.95
88,ARCHIPIELAGO DE SAN ANDRES,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIELAGO DE SAN ANDRES),2022,7,1239766,292504,2145.96,Lunes,07/18/2022 09:15:00 PM,24
88,ARCHIPIELAGO DE SAN ANDRES,88001,SAN ANDRES,88001000,SAN ANDRES (SAN ANDRES - ARCHIPIELAGO DE SAN ANDRES),2022,7,18451819,4321949,30617.96,Miercoles,07/13/2022 03:30:00 PM,24
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA FUERTE (CARTAGENA - BOLIVAR),2022,7,55920,26451.99,200.2,Domingo,07/03/2022 10:45:00 PM,12.87
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA MUCURA (CARTAGENA - BOLIVAR),2022,7,7101,2763.42,22.85,Sabado,07/09/2022 11:00:00 PM,14.75
13,BOLIVAR,13001,CARTAGENA,13001037,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLIVAR),2022,7,14090,4483.02,40.42,Domingo,07/17/2022 09:00:00 PM,14.35
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETA),2022,7,14478,4626.03,42.05,Sabado,07/16/2022 07:15:00 PM,17.8
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUAYABAL (SAN VICENTE DEL CAGUAN - CAQUETA),2022,7,5958,2847.4,37.82,Miercoles,07/20/2022 07:00:00 PM,6.45
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETA),2022,7,3177,1522.74,37.56,Jueves,07/21/2022 06:45:00 PM,3.48
19,CAUCA,19809,TIMBIQUI,19809003,CHACON (TIMBIQUI - CAUCA),2022,7,4097,1242.82,27.62,Sabado,07/09/2022 07:30:00 PM,6.13
19,CAUCA,19809,TIMBIQUI,19809003,COMUNIDAD DE CHETE (TIMBIQUI - CAUCA),2022,7,4185,1626.22,25.98,Viernes,07/08/2022 07:00:00 PM,6.58
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUI - CAUCA),2022,7,6266,4627.79,32.48,Martes,07/26/2022 07:00:00 PM,7.65
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2022,7,3549,1532.84,24.32,Viernes,07/15/2022 07:15:00 PM,6.47
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2022,7,7463,3623.85,32.2,Sabado,07/23/2022 02:30:00 PM,9.83
19,CAUCA,19418,LOPEZ (MICAY),19418038,NOANAMITO (LOPEZ (MICAY) - CAUCA),2022,7,8320,2333,60,Sabado,07/30/2022 07:45:00 PM,6.77
19,CAUCA,19809,TIMBIQUI,19809003,PUERTO SAIJA (TIMBIQUI - CAUCA),2022,7,26533,13203.3,173.36,Domingo,07/24/2022 07:15:00 PM,6.1
19,CAUCA,19418,LOPEZ (MICAY),19418038,SAN ANTONIO DE CHUARE (LOPEZ (MICAY) - CAUCA),2022,7,4477,1497.02,39.36,Lunes,07/25/2022 06:45:00 PM,4.63
19,CAUCA,19318,GUAPI,19318008,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2022,7,12538,6309.98,52.76,Viernes,07/29/2022 07:00:00 PM,9.52
19,CAUCA,19809,TIMBIQUI,19809003,SANTA ROSA DE SAIJA (TIMBIQUI - CAUCA),2022,7,4067,2127.7,25.18,Lunes,07/18/2022 07:45:00 PM,6.42
